@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
26,management,single,tertiary,1027,no,no,cellular,23,sep,744,1,0,unknown,yes
67,retired,divorced,tertiary,443,no,no,cellular,18,aug,441,1,0,unknown,yes
39,management,married,tertiary,45,no,no,cellular,28,aug,148,4,0,unknown,no
54,management,divorced,tertiary,-449,yes,no,cellular,14,may,691,1,0,unknown,yes
62,housemaid,married,tertiary,1528,no,no,cellular,14,apr,496,1,0,unknown,yes
35,blue-collar,married,secondary,1098,yes,no,unknown,26,may,19,17,0,unknown,no
57,blue-collar,married,unknown,3196,no,no,cellular,28,aug,161,4,0,unknown,no
31,services,married,secondary,5,yes,no,unknown,16,may,216,1,0,unknown,no
30,admin.,single,secondary,585,no,yes,cellular,2,feb,7,6,0,unknown,no
37,management,married,tertiary,1276,no,no,cellular,16,nov,146,1,2,success,yes
45,entrepreneur,married,primary,5315,yes,yes,cellular,15,may,262,2,0,unknown,no
47,entrepreneur,married,tertiary,0,no,no,cellular,16,feb,261,2,0,unknown,yes
31,services,single,secondary,181,no,no,cellular,13,nov,239,2,2,success,yes
29,management,single,tertiary,0,yes,no,cellular,13,may,155,1,1,failure,no
46,housemaid,married,secondary,271,yes,no,cellular,30,jul,1013,29,0,unknown,yes
26,student,single,secondary,0,yes,no,unknown,5,may,610,2,0,unknown,no
41,technician,single,primary,340,yes,no,cellular,13,may,262,1,1,failure,no
36,admin.,single,secondary,11174,yes,no,cellular,15,apr,953,1,0,unknown,yes
28,blue-collar,single,secondary,1011,yes,no,cellular,20,apr,204,3,0,unknown,no
34,blue-collar,single,secondary,1759,no,yes,cellular,25,jul,695,1,0,unknown,yes
36,management,single,tertiary,62,yes,no,cellular,3,nov,566,1,7,failure,yes
27,services,single,secondary,504,yes,no,cellular,18,may,106,5,8,other,no
35,management,married,tertiary,2161,no,no,cellular,9,sep,569,3,0,unknown,yes
32,management,single,tertiary,769,no,no,cellular,29,aug,695,2,0,unknown,yes
50,management,married,tertiary,5108,yes,no,cellular,18,dec,406,1,2,failure,yes
43,self-employed,single,unknown,3173,no,no,unknown,15,may,746,1,0,unknown,yes
35,self-employed,single,tertiary,353,no,no,cellular,11,feb,352,1,1,success,yes
44,admin.,married,secondary,345,yes,no,telephone,16,jul,208,8,0,unknown,no
43,services,married,primary,2567,yes,no,cellular,14,may,109,1,2,failure,no
47,admin.,single,secondary,3531,yes,no,cellular,7,jul,49,6,0,unknown,no
37,management,married,tertiary,355,no,no,cellular,4,aug,340,1,0,unknown,no
34,management,single,tertiary,549,no,no,cellular,6,oct,1246,2,0,unknown,yes
43,blue-collar,married,primary,2952,no,no,cellular,3,aug,417,2,1,other,yes
35,technician,single,secondary,4645,yes,no,cellular,11,jan,502,3,40,other,no
43,housemaid,single,primary,24,no,no,cellular,31,jul,35,2,0,unknown,no
37,technician,married,secondary,5953,no,no,cellular,5,aug,1113,1,0,unknown,no
35,management,married,tertiary,4124,yes,no,cellular,23,jul,350,2,7,other,yes
24,student,single,secondary,493,yes,no,cellular,13,may,85,4,1,other,no
60,retired,divorced,tertiary,-134,no,no,cellular,12,may,243,1,4,failure,no
47,retired,married,primary,1374,no,yes,telephone,8,may,479,2,3,failure,yes
37,student,single,unknown,444,no,no,cellular,14,aug,137,1,5,success,yes
33,blue-collar,married,primary,141,yes,no,unknown,21,may,578,2,0,unknown,no
27,blue-collar,married,tertiary,335,yes,no,unknown,26,jun,519,3,0,unknown,yes
34,entrepreneur,married,tertiary,121,yes,no,telephone,18,may,57,6,0,unknown,no
28,blue-collar,single,primary,-30,yes,no,cellular,31,jul,108,5,0,unknown,no
36,entrepreneur,divorced,tertiary,776,no,yes,cellular,7,jul,722,3,0,unknown,yes
31,admin.,single,secondary,1129,yes,no,cellular,18,may,145,3,0,unknown,no
49,entrepreneur,married,secondary,89,yes,no,cellular,12,may,351,1,0,unknown,no
35,management,single,tertiary,565,yes,no,unknown,30,may,763,1,0,unknown,yes
34,management,single,tertiary,268,no,no,cellular,7,sep,587,1,0,unknown,yes
45,management,single,tertiary,483,no,no,cellular,23,feb,95,2,11,other,yes
28,admin.,single,secondary,136,no,no,cellular,16,jun,355,1,0,unknown,yes
58,admin.,divorced,secondary,1947,no,no,telephone,26,oct,228,1,0,unknown,yes
43,services,married,tertiary,4216,no,no,cellular,24,dec,150,2,2,success,yes
41,management,divorced,unknown,465,yes,no,cellular,22,jul,1508,1,0,unknown,yes
39,admin.,married,secondary,1595,yes,no,unknown,5,jun,102,2,0,unknown,no
30,unemployed,divorced,secondary,7105,no,no,cellular,22,dec,321,2,0,unknown,yes
39,technician,married,secondary,2266,no,no,cellular,22,may,86,1,4,success,no
35,services,married,secondary,142,yes,no,cellular,20,nov,315,2,4,failure,no
64,housemaid,married,unknown,2645,no,no,telephone,3,feb,219,2,0,unknown,yes
28,management,married,tertiary,12,yes,no,cellular,9,sep,202,1,0,unknown,yes
56,retired,married,secondary,5879,no,no,unknown,20,jun,237,3,0,unknown,no
56,blue-collar,divorced,primary,-9,yes,yes,cellular,8,may,728,1,0,unknown,yes
31,management,married,tertiary,1331,no,no,cellular,30,apr,297,1,3,success,yes
37,technician,married,secondary,1824,yes,no,cellular,3,jul,112,2,2,other,no
37,services,married,secondary,775,no,yes,cellular,25,jul,1000,1,0,unknown,yes
51,housemaid,married,primary,618,yes,yes,cellular,4,feb,69,1,0,unknown,no
51,blue-collar,married,secondary,1022,yes,no,cellular,8,may,311,3,0,unknown,no
47,admin.,married,secondary,996,no,no,telephone,29,aug,247,2,0,unknown,no
35,self-employed,married,secondary,524,yes,no,cellular,21,nov,484,4,0,unknown,no
60,services,married,tertiary,4256,yes,no,cellular,16,aug,239,3,1,other,yes
33,management,single,tertiary,0,yes,no,cellular,13,may,585,1,0,unknown,yes
41,admin.,single,secondary,1020,yes,no,unknown,19,may,882,1,0,unknown,yes
30,technician,single,secondary,167,no,no,unknown,14,sep,9,1,0,unknown,no
45,blue-collar,single,primary,116,no,no,unknown,13,apr,122,1,0,unknown,yes
74,retired,married,secondary,935,no,no,cellular,25,oct,400,1,3,success,yes
52,technician,married,unknown,425,yes,no,cellular,28,jan,219,2,3,failure,no
18,student,single,unknown,108,no,no,cellular,9,feb,92,1,1,success,yes
31,technician,married,secondary,450,no,yes,cellular,20,nov,111,2,4,failure,no
45,blue-collar,divorced,secondary,-184,yes,no,cellular,7,may,878,3,5,failure,yes
55,blue-collar,divorced,primary,8180,no,no,cellular,14,may,854,2,1,failure,yes
39,entrepreneur,married,primary,437,yes,no,unknown,27,oct,150,1,0,unknown,yes
27,technician,single,secondary,1842,yes,yes,cellular,18,may,687,2,1,failure,no
56,blue-collar,married,secondary,1602,yes,no,unknown,6,may,427,1,0,unknown,no
27,student,single,tertiary,118,no,no,cellular,31,aug,160,3,1,failure,yes
32,services,single,tertiary,1743,yes,no,cellular,1,apr,1156,1,3,other,no
32,self-employed,married,secondary,1942,yes,no,unknown,30,may,84,9,0,unknown,no
46,blue-collar,married,secondary,4707,yes,no,unknown,23,may,93,8,0,unknown,no
46,admin.,married,secondary,0,yes,yes,cellular,20,apr,239,2,2,failure,no
59,admin.,married,primary,879,yes,no,cellular,30,jan,126,5,7,failure,no
50,blue-collar,married,primary,4108,yes,no,cellular,7,aug,526,2,0,unknown,yes
40,admin.,married,secondary,-666,yes,no,unknown,27,may,107,2,0,unknown,no
31,management,single,tertiary,78,yes,no,cellular,22,jul,369,2,0,unknown,no
48,unemployed,married,secondary,926,no,no,cellular,12,aug,504,2,10,success,yes
28,technician,single,tertiary,0,yes,no,cellular,25,may,269,1,2,failure,yes
31,technician,single,secondary,846,no,no,cellular,26,may,405,3,2,failure,yes
26,services,single,primary,179,yes,yes,cellular,28,jul,333,4,0,unknown,no
58,retired,married,tertiary,0,no,no,cellular,13,aug,641,4,0,unknown,yes
45,entrepreneur,married,tertiary,219,yes,yes,cellular,28,jul,118,4,0,unknown,no
20,student,single,primary,0,no,no,cellular,1,feb,143,5,8,failure,no
41,technician,married,secondary,862,no,no,cellular,18,nov,474,2,0,unknown,no
31,blue-collar,married,secondary,5345,yes,no,cellular,18,nov,260,1,0,unknown,no
47,services,married,secondary,1717,no,no,cellular,20,aug,216,9,0,unknown,no
40,admin.,divorced,secondary,220,yes,no,cellular,18,may,197,2,0,unknown,no
28,technician,single,tertiary,3623,no,no,cellular,10,mar,261,1,0,unknown,yes
37,self-employed,married,secondary,1549,yes,no,unknown,20,jun,161,7,0,unknown,no
41,management,married,secondary,456,yes,no,cellular,11,aug,734,4,0,unknown,yes
38,management,married,tertiary,1199,no,no,cellular,4,aug,178,1,1,success,yes
25,admin.,single,secondary,2816,no,no,cellular,30,apr,327,1,0,unknown,yes
47,management,married,tertiary,3663,no,no,cellular,29,oct,424,2,3,success,yes
18,student,single,primary,608,no,no,cellular,12,aug,267,1,0,unknown,yes
30,technician,single,tertiary,2325,no,no,cellular,10,aug,263,1,7,failure,yes
39,entrepreneur,married,tertiary,1,yes,yes,unknown,29,may,102,1,0,unknown,no
28,blue-collar,single,primary,0,yes,yes,unknown,3,jun,380,4,0,unknown,no
40,self-employed,single,tertiary,1616,no,no,telephone,28,jul,1009,7,0,unknown,yes
30,blue-collar,married,primary,0,yes,no,cellular,6,may,239,2,0,unknown,no
55,services,married,tertiary,606,no,yes,cellular,18,nov,114,2,0,unknown,no
41,blue-collar,married,primary,3140,yes,no,unknown,13,may,87,9,0,unknown,no
36,technician,married,tertiary,1109,no,no,cellular,13,aug,328,2,0,unknown,no
30,management,married,tertiary,5381,no,no,cellular,17,nov,375,1,0,unknown,no
40,housemaid,married,secondary,84,yes,yes,unknown,12,jun,230,7,0,unknown,no
23,blue-collar,single,secondary,492,yes,no,unknown,4,jun,638,1,0,unknown,yes
63,retired,divorced,primary,109,no,no,cellular,10,nov,406,2,0,unknown,yes
45,services,single,secondary,482,yes,yes,unknown,30,may,637,2,0,unknown,no
40,unemployed,single,tertiary,79,no,no,cellular,15,oct,570,1,1,failure,yes
42,technician,married,tertiary,446,no,no,cellular,6,aug,286,3,0,unknown,no
32,housemaid,married,secondary,0,no,no,cellular,21,aug,435,2,0,unknown,no
44,blue-collar,married,primary,2791,no,no,unknown,18,jun,335,1,0,unknown,no
30,services,single,secondary,1649,yes,no,unknown,23,may,206,1,0,unknown,no
25,admin.,single,secondary,483,no,yes,cellular,3,feb,189,1,0,unknown,yes
28,admin.,married,secondary,5,yes,no,cellular,18,jul,121,1,0,unknown,no
42,self-employed,married,secondary,0,no,no,cellular,14,aug,277,4,0,unknown,no
33,admin.,single,secondary,3160,no,no,unknown,18,jun,719,13,0,unknown,no
30,admin.,single,secondary,3528,no,no,cellular,4,aug,250,1,2,failure,yes
30,management,single,tertiary,35,no,no,cellular,30,jul,185,4,0,unknown,no
20,student,single,unknown,755,no,no,cellular,29,dec,284,1,0,unknown,yes
35,blue-collar,married,unknown,1084,yes,no,cellular,10,jul,1019,1,0,unknown,no
49,admin.,married,secondary,3608,yes,no,unknown,13,nov,231,1,0,unknown,yes
37,management,single,tertiary,240,no,no,unknown,5,jun,1123,1,0,unknown,yes
30,technician,single,secondary,3096,yes,no,cellular,11,aug,272,4,0,unknown,no
27,technician,single,secondary,16,no,no,unknown,19,may,193,1,0,unknown,no
47,services,single,secondary,3644,no,no,unknown,9,jun,83,2,0,unknown,no
34,blue-collar,single,primary,79,no,no,telephone,10,jul,336,4,0,unknown,yes
59,retired,married,unknown,1033,no,no,unknown,11,jun,1199,1,0,unknown,yes
35,blue-collar,divorced,primary,1792,yes,no,cellular,31,jul,630,6,0,unknown,yes
51,management,single,unknown,-461,yes,no,unknown,28,may,33,2,0,unknown,no
46,self-employed,married,tertiary,-80,yes,no,unknown,12,may,112,2,0,unknown,no
38,blue-collar,married,primary,5839,yes,no,unknown,4,jun,984,2,0,unknown,yes
38,blue-collar,married,secondary,67,no,no,cellular,28,jan,74,1,2,failure,no
37,management,divorced,tertiary,-42,yes,no,cellular,14,may,668,2,0,unknown,yes
27,student,single,unknown,468,no,no,cellular,4,feb,270,2,0,unknown,no
42,technician,married,secondary,3082,no,no,cellular,11,sep,285,1,0,unknown,yes
29,technician,single,secondary,590,no,no,cellular,27,aug,81,1,1,success,yes
35,management,married,tertiary,451,yes,no,cellular,17,apr,220,6,0,unknown,no
42,self-employed,married,tertiary,1932,yes,no,unknown,16,may,192,32,0,unknown,no
49,technician,married,secondary,788,no,no,unknown,17,jun,162,7,0,unknown,no
31,technician,single,tertiary,176,no,no,cellular,21,aug,241,4,0,unknown,no
28,blue-collar,married,secondary,751,yes,no,cellular,22,jul,598,5,0,unknown,yes
56,services,married,secondary,0,no,no,cellular,13,aug,112,4,0,unknown,no
34,management,single,tertiary,2555,yes,no,cellular,26,may,129,2,0,unknown,no
41,services,single,secondary,-675,yes,yes,cellular,18,mar,147,4,0,unknown,yes
33,management,single,tertiary,275,no,no,cellular,18,nov,348,1,0,unknown,no
50,technician,married,tertiary,3117,no,no,cellular,20,nov,44,2,1,failure,no
41,admin.,divorced,secondary,1076,yes,no,cellular,3,jun,77,2,2,other,no
36,services,single,secondary,1227,yes,yes,cellular,4,may,775,5,3,failure,yes
39,admin.,married,secondary,732,no,no,cellular,23,apr,522,4,0,unknown,yes
43,technician,married,secondary,1358,no,no,cellular,10,mar,159,3,0,unknown,yes
50,services,divorced,secondary,-210,no,yes,cellular,21,aug,153,7,0,unknown,no
32,unemployed,single,secondary,1026,yes,no,cellular,13,may,289,1,0,unknown,yes
33,admin.,married,tertiary,640,no,no,cellular,24,jul,318,1,0,unknown,no
36,management,single,tertiary,-508,yes,no,cellular,17,apr,832,2,0,unknown,no
39,admin.,divorced,secondary,83,yes,no,cellular,30,jul,69,6,0,unknown,no
53,retired,divorced,tertiary,-309,yes,no,cellular,21,aug,343,2,2,success,yes
49,services,married,primary,5737,yes,no,unknown,29,may,417,2,0,unknown,no
50,services,married,secondary,77,no,no,cellular,27,may,138,2,0,unknown,no
38,self-employed,married,secondary,30,no,no,unknown,16,jun,91,1,0,unknown,no
32,technician,married,primary,62,yes,yes,unknown,13,may,120,1,0,unknown,no
38,management,married,tertiary,179,no,no,unknown,8,aug,317,4,0,unknown,yes
40,management,married,tertiary,143,no,no,cellular,13,aug,832,6,0,unknown,no
30,admin.,single,secondary,315,yes,no,cellular,14,may,884,3,4,failure,yes
31,management,single,tertiary,409,no,yes,cellular,9,jul,564,5,0,unknown,yes
37,management,married,tertiary,347,yes,no,cellular,22,jul,282,1,0,unknown,no
51,management,married,tertiary,-15,no,no,cellular,25,jul,212,2,0,unknown,no
46,unemployed,married,secondary,16397,no,no,cellular,18,nov,641,1,0,unknown,no
29,blue-collar,married,secondary,-565,yes,no,unknown,18,jun,164,3,0,unknown,no
30,services,single,secondary,245,no,yes,cellular,8,jul,187,2,0,unknown,no
36,admin.,single,secondary,148,yes,no,cellular,15,may,1357,4,2,failure,yes
41,management,married,tertiary,0,yes,no,cellular,18,nov,897,3,0,unknown,yes
31,admin.,married,secondary,307,yes,no,unknown,9,may,538,1,0,unknown,yes
81,retired,divorced,secondary,452,no,no,telephone,16,dec,443,1,0,unknown,yes
56,management,married,secondary,238,yes,no,cellular,19,nov,808,1,0,unknown,no
34,technician,married,secondary,47,no,no,cellular,25,aug,132,6,0,unknown,no
35,blue-collar,married,primary,-367,yes,no,cellular,11,may,77,1,1,failure,no
30,management,married,tertiary,10884,no,no,cellular,4,may,333,2,0,unknown,yes
26,services,single,secondary,-481,yes,yes,cellular,6,may,595,5,0,unknown,no
45,management,divorced,secondary,644,yes,no,unknown,4,jun,633,1,0,unknown,yes
42,admin.,single,secondary,684,no,no,cellular,4,jun,207,1,0,unknown,yes
32,management,married,tertiary,282,no,no,cellular,22,aug,92,2,0,unknown,no
34,self-employed,married,secondary,179,yes,yes,cellular,24,jul,137,4,0,unknown,no
29,blue-collar,divorced,secondary,-19,yes,no,cellular,20,apr,712,4,0,unknown,yes
59,blue-collar,married,secondary,-918,yes,no,unknown,16,jun,253,2,0,unknown,no
57,technician,married,tertiary,1181,no,no,cellular,29,jul,169,2,2,success,yes
31,admin.,single,secondary,396,yes,no,unknown,19,may,104,1,0,unknown,no
32,technician,single,tertiary,723,no,no,cellular,28,aug,68,27,0,unknown,no
37,technician,single,secondary,6714,yes,no,unknown,23,may,90,1,0,unknown,no
74,retired,married,secondary,1714,no,no,telephone,17,feb,127,1,0,unknown,yes
34,management,married,tertiary,158,no,no,cellular,9,jun,190,1,9,success,yes
51,management,married,tertiary,2635,no,no,cellular,21,may,407,3,5,failure,yes
49,self-employed,married,tertiary,599,no,no,cellular,12,aug,174,1,0,unknown,no
26,technician,single,secondary,84,yes,no,cellular,29,jul,70,3,0,unknown,no
29,management,single,tertiary,92,no,no,cellular,2,mar,175,5,0,unknown,yes
58,blue-collar,married,secondary,381,no,no,cellular,11,nov,79,4,0,unknown,no
33,management,married,tertiary,-139,no,no,cellular,8,jul,290,1,0,unknown,no
34,technician,divorced,secondary,8,yes,no,cellular,6,may,569,2,0,unknown,no
39,admin.,married,secondary,130,yes,yes,cellular,4,feb,1290,2,0,unknown,yes
33,admin.,married,secondary,616,no,no,cellular,6,sep,250,3,0,unknown,yes
51,technician,married,secondary,52,no,no,cellular,13,aug,114,2,0,unknown,no
36,services,married,secondary,1177,yes,yes,cellular,3,feb,50,5,0,unknown,no
42,management,married,tertiary,0,no,no,cellular,13,aug,325,2,0,unknown,no
52,blue-collar,married,primary,4660,no,no,cellular,18,aug,82,3,0,unknown,no
32,admin.,single,secondary,1630,yes,no,cellular,30,jan,122,1,0,unknown,no
32,blue-collar,married,secondary,889,yes,no,cellular,10,sep,185,1,5,success,yes
31,admin.,married,secondary,728,yes,yes,cellular,15,may,152,1,4,failure,no
35,management,married,tertiary,43,yes,no,cellular,20,apr,860,1,0,unknown,yes
53,admin.,divorced,secondary,592,yes,no,unknown,13,may,151,1,0,unknown,no
54,technician,married,tertiary,395,no,no,cellular,30,apr,183,1,2,success,yes
40,blue-collar,married,secondary,95,no,yes,unknown,20,jun,61,4,0,unknown,no
47,management,married,tertiary,0,no,no,cellular,27,oct,508,1,0,unknown,yes
60,blue-collar,married,primary,631,no,no,cellular,12,aug,429,2,0,unknown,yes
30,admin.,married,tertiary,26,yes,no,cellular,16,apr,62,1,1,failure,no
34,technician,single,secondary,2729,yes,no,cellular,18,nov,835,1,0,unknown,yes
59,retired,divorced,secondary,1026,no,no,unknown,5,nov,669,1,0,unknown,yes
48,admin.,divorced,secondary,362,no,no,cellular,13,aug,529,1,0,unknown,yes
49,admin.,single,secondary,293,no,no,cellular,28,jun,452,1,0,unknown,yes
28,technician,married,secondary,1086,yes,no,cellular,20,apr,1112,3,0,unknown,yes
35,admin.,single,secondary,2830,no,no,unknown,20,jun,22,12,0,unknown,no
69,services,married,unknown,23592,no,no,cellular,3,jul,837,3,0,unknown,no
31,admin.,single,secondary,131,yes,no,cellular,15,jun,151,1,0,unknown,yes
47,technician,married,secondary,335,no,no,cellular,17,feb,226,1,0,unknown,yes
46,technician,divorced,secondary,-90,no,yes,telephone,17,oct,270,1,0,unknown,yes
26,admin.,single,tertiary,760,yes,no,cellular,4,mar,456,2,5,success,yes
35,blue-collar,married,secondary,667,yes,no,cellular,14,may,10,5,27,other,no
70,retired,married,primary,3230,no,no,cellular,24,nov,112,1,0,unknown,no
29,technician,single,secondary,-397,yes,no,unknown,28,may,114,1,0,unknown,no
58,retired,married,secondary,1230,no,no,cellular,20,may,420,1,1,failure,yes
33,blue-collar,single,unknown,129,yes,yes,cellular,30,apr,482,1,1,failure,yes
46,technician,divorced,tertiary,0,yes,no,cellular,11,aug,249,5,0,unknown,no
35,blue-collar,married,secondary,0,yes,no,cellular,9,jul,277,1,0,unknown,no
33,admin.,married,secondary,1737,no,no,cellular,30,apr,524,2,0,unknown,no
31,management,married,secondary,8629,yes,no,cellular,21,nov,957,1,2,failure,yes
32,blue-collar,married,secondary,2263,no,no,cellular,7,may,113,2,0,unknown,no
28,self-employed,single,tertiary,3290,no,no,cellular,5,jun,201,2,0,unknown,yes
40,technician,married,secondary,990,yes,no,cellular,6,feb,252,3,0,unknown,no
46,management,married,tertiary,4693,no,yes,cellular,7,aug,79,1,2,failure,yes
