@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
55,admin.,married,secondary,1633,no,no,cellular,11,jan,210,1,2,success,yes
42,admin.,married,secondary,105,no,no,unknown,11,jun,1159,4,0,unknown,yes
35,blue-collar,married,secondary,1330,no,no,cellular,10,jul,901,1,0,unknown,yes
35,blue-collar,married,primary,0,no,no,cellular,31,jul,57,4,0,unknown,no
37,management,single,tertiary,2875,no,no,cellular,20,nov,110,2,0,unknown,no
47,technician,divorced,secondary,191,no,no,cellular,19,aug,228,5,0,unknown,no
35,technician,married,tertiary,633,yes,yes,cellular,2,feb,76,3,3,other,no
47,blue-collar,married,secondary,3696,yes,no,cellular,19,nov,635,3,2,failure,no
34,management,single,tertiary,575,no,no,cellular,9,mar,116,1,0,unknown,yes
44,admin.,divorced,secondary,777,yes,no,cellular,18,may,517,3,2,failure,no
52,services,married,secondary,992,yes,no,cellular,27,jan,342,1,2,success,yes
47,management,single,tertiary,86,no,no,cellular,2,feb,1086,1,0,unknown,yes
57,admin.,single,secondary,3551,yes,no,cellular,12,may,458,1,0,unknown,yes
34,blue-collar,married,primary,-78,yes,no,unknown,9,may,198,1,0,unknown,no
40,management,married,tertiary,0,yes,no,cellular,2,feb,279,1,0,unknown,no
34,blue-collar,single,primary,-109,yes,no,cellular,15,jul,860,4,0,unknown,yes
51,services,married,unknown,3413,no,no,cellular,27,aug,146,7,0,unknown,no
35,admin.,married,secondary,907,no,yes,unknown,2,jul,97,4,0,unknown,no
26,technician,single,secondary,3244,no,no,cellular,2,feb,141,1,1,failure,no
27,admin.,married,secondary,16,yes,no,cellular,3,feb,54,3,0,unknown,no
57,technician,married,secondary,458,no,yes,cellular,15,jul,177,3,0,unknown,no
56,blue-collar,married,secondary,771,yes,yes,unknown,19,jun,254,1,0,unknown,no
28,blue-collar,single,secondary,75,no,no,unknown,1,jun,7,1,0,unknown,no
51,housemaid,divorced,secondary,9228,no,no,cellular,18,jul,655,4,0,unknown,yes
34,management,married,tertiary,105,yes,no,unknown,6,may,314,3,0,unknown,no
32,blue-collar,married,secondary,-53,yes,no,cellular,16,apr,648,1,1,other,yes
53,technician,married,secondary,480,no,no,unknown,6,jun,648,2,0,unknown,yes
45,services,married,secondary,222,no,no,cellular,25,aug,119,11,0,unknown,no
55,services,single,secondary,1539,no,no,unknown,20,jun,65,2,0,unknown,no
25,management,single,tertiary,528,no,no,cellular,14,aug,201,1,0,unknown,yes
44,management,married,tertiary,105,yes,no,unknown,6,may,1529,2,0,unknown,no
46,blue-collar,married,secondary,640,yes,no,cellular,12,mar,215,1,4,success,yes
42,management,married,tertiary,1823,yes,no,unknown,13,may,31,1,0,unknown,no
36,management,single,tertiary,181,yes,no,cellular,13,may,159,2,4,failure,no
29,blue-collar,single,secondary,908,yes,no,unknown,20,jun,1663,1,0,unknown,yes
34,technician,single,secondary,174,no,no,telephone,11,may,259,4,0,unknown,no
44,blue-collar,single,secondary,0,no,no,cellular,20,apr,133,1,0,unknown,yes
40,admin.,married,primary,72,yes,yes,cellular,21,nov,849,1,0,unknown,yes
25,blue-collar,single,primary,-221,yes,no,unknown,23,may,250,1,0,unknown,no
31,technician,single,secondary,1970,no,no,telephone,17,apr,284,3,0,unknown,no
46,technician,married,secondary,488,no,no,unknown,5,jun,92,1,0,unknown,no
43,blue-collar,married,primary,3917,no,no,cellular,3,jun,725,2,1,success,yes
29,services,single,secondary,37,no,yes,cellular,17,jul,309,2,0,unknown,no
44,management,married,tertiary,284,yes,yes,cellular,10,jul,109,5,0,unknown,no
33,technician,married,secondary,221,yes,no,cellular,13,may,669,1,4,failure,yes
65,retired,married,primary,308,no,no,cellular,1,sep,400,1,0,unknown,yes
39,technician,married,secondary,1,yes,no,unknown,26,may,506,2,0,unknown,no
41,management,divorced,tertiary,107,yes,no,cellular,17,jul,122,17,0,unknown,no
52,technician,married,secondary,5303,yes,no,unknown,19,oct,133,1,0,unknown,yes
53,management,married,tertiary,7067,no,no,unknown,6,jun,82,3,0,unknown,no
41,blue-collar,married,secondary,1384,yes,no,unknown,15,may,1162,4,0,unknown,yes
62,management,married,tertiary,2785,no,no,cellular,6,jul,270,3,0,unknown,yes
48,blue-collar,married,primary,595,no,no,cellular,24,jul,464,1,0,unknown,no
31,services,single,secondary,-45,no,no,unknown,7,may,246,2,0,unknown,no
36,technician,divorced,tertiary,119,no,no,cellular,23,jul,127,8,0,unknown,no
27,admin.,single,secondary,15,no,yes,cellular,21,jul,177,1,0,unknown,no
31,management,single,tertiary,147,no,no,cellular,9,mar,469,1,2,success,yes
32,blue-collar,single,tertiary,3014,yes,no,cellular,7,may,291,2,0,unknown,no
34,blue-collar,married,secondary,243,yes,no,cellular,18,may,507,1,0,unknown,yes
45,unemployed,divorced,secondary,-44,yes,no,cellular,7,jul,256,2,0,unknown,no
27,student,single,tertiary,0,no,no,cellular,5,mar,82,3,0,unknown,yes
40,unemployed,single,secondary,1744,yes,no,unknown,21,may,465,11,0,unknown,no
50,management,married,tertiary,346,no,no,cellular,6,feb,178,1,0,unknown,yes
37,technician,married,secondary,432,yes,no,cellular,6,jul,386,3,55,failure,yes
31,technician,married,tertiary,3338,yes,no,cellular,21,dec,264,2,0,unknown,yes
31,technician,married,tertiary,2166,no,no,cellular,13,jul,577,6,2,success,yes
35,management,single,tertiary,1228,no,no,cellular,9,nov,696,2,12,failure,yes
52,management,married,tertiary,1227,no,no,cellular,22,aug,1123,4,0,unknown,yes
46,housemaid,married,primary,3512,no,no,cellular,30,oct,175,1,1,failure,yes
33,management,single,tertiary,318,yes,no,cellular,8,apr,1190,1,3,other,yes
23,technician,single,secondary,1587,yes,yes,cellular,14,may,502,2,0,unknown,no
31,technician,married,secondary,-360,yes,no,unknown,27,may,93,2,0,unknown,no
37,admin.,divorced,tertiary,-65,no,no,cellular,21,jul,226,1,0,unknown,no
36,housemaid,divorced,tertiary,7296,yes,no,cellular,18,aug,108,6,0,unknown,no
45,blue-collar,married,secondary,640,yes,no,cellular,4,may,447,1,0,unknown,yes
33,self-employed,married,secondary,215,yes,no,cellular,29,jul,543,12,0,unknown,no
18,student,single,unknown,348,no,no,cellular,5,may,443,4,0,unknown,yes
42,services,divorced,secondary,83,no,no,cellular,13,may,300,5,6,failure,no
60,technician,married,secondary,294,no,no,telephone,3,jun,206,4,0,unknown,yes
37,management,married,tertiary,255,no,no,cellular,24,feb,562,2,10,success,yes
26,entrepreneur,single,secondary,101,yes,no,cellular,5,feb,810,1,1,failure,yes
25,admin.,single,secondary,122,yes,no,cellular,7,may,481,2,0,unknown,yes
55,retired,married,secondary,1279,yes,no,cellular,13,may,446,3,8,other,no
47,technician,married,secondary,0,yes,no,cellular,25,may,234,1,0,unknown,no
35,technician,married,tertiary,7050,no,no,cellular,11,aug,222,3,4,success,yes
28,services,single,secondary,198,no,no,cellular,5,jul,128,2,0,unknown,yes
51,technician,married,secondary,2,yes,yes,cellular,4,feb,71,1,3,failure,no
43,admin.,single,secondary,56831,no,no,unknown,15,may,243,1,0,unknown,no
48,management,married,tertiary,2498,no,no,cellular,14,aug,98,2,0,unknown,no
48,technician,married,secondary,1526,no,no,cellular,6,aug,273,2,0,unknown,no
28,admin.,divorced,secondary,785,yes,no,unknown,8,may,442,2,0,unknown,yes
30,services,single,secondary,117,no,no,cellular,28,jan,135,1,0,unknown,no
33,services,single,secondary,2881,no,no,cellular,26,may,289,1,1,success,yes
31,student,single,tertiary,4951,no,no,cellular,28,jun,150,3,0,unknown,no
36,entrepreneur,married,tertiary,0,no,no,unknown,2,jun,87,3,0,unknown,no
52,technician,married,secondary,930,yes,no,unknown,2,jun,94,16,0,unknown,no
78,retired,divorced,primary,2787,no,no,telephone,1,jul,372,1,0,unknown,yes
55,management,married,tertiary,13578,no,no,cellular,29,oct,247,2,0,unknown,no
27,services,single,secondary,795,no,no,cellular,6,feb,101,3,0,unknown,no
39,technician,divorced,secondary,1270,yes,no,unknown,29,may,245,4,0,unknown,no
77,retired,married,tertiary,7802,no,no,telephone,1,feb,483,2,0,unknown,yes
57,management,married,tertiary,3431,yes,no,unknown,16,may,73,1,0,unknown,no
28,management,single,secondary,171,no,no,cellular,5,jun,324,1,1,success,yes
30,management,single,tertiary,2708,no,no,cellular,19,nov,479,1,0,unknown,no
54,management,married,tertiary,1464,no,no,cellular,30,jun,157,1,0,unknown,yes
38,blue-collar,married,primary,3419,yes,no,unknown,20,jun,324,5,0,unknown,no
36,technician,married,tertiary,376,no,no,cellular,16,sep,173,1,0,unknown,yes
75,retired,married,secondary,291,no,no,cellular,11,feb,515,1,1,failure,yes
33,admin.,single,tertiary,235,yes,no,cellular,18,may,525,1,0,unknown,yes
38,management,married,tertiary,327,yes,yes,cellular,9,jul,556,5,0,unknown,yes
37,services,married,secondary,1,no,no,unknown,15,may,395,2,0,unknown,no
43,admin.,married,secondary,1996,no,yes,cellular,31,jul,34,3,0,unknown,no
53,management,divorced,tertiary,380,no,yes,cellular,5,jun,438,2,0,unknown,yes
41,admin.,divorced,secondary,6046,yes,yes,telephone,14,sep,185,2,0,unknown,yes
35,unemployed,married,secondary,2228,no,no,unknown,19,jun,461,2,0,unknown,no
35,unemployed,married,secondary,978,no,no,cellular,29,jun,660,2,6,success,yes
34,blue-collar,married,secondary,199,yes,no,unknown,8,may,627,3,0,unknown,no
55,retired,married,secondary,0,no,no,cellular,4,aug,1110,1,0,unknown,yes
32,blue-collar,married,secondary,4996,yes,no,unknown,20,may,205,2,0,unknown,no
34,admin.,married,secondary,79,yes,no,unknown,23,may,83,1,0,unknown,no
35,blue-collar,single,primary,-276,yes,no,cellular,13,may,850,1,0,unknown,yes
34,technician,single,tertiary,2838,yes,no,cellular,13,may,620,3,0,unknown,yes
45,blue-collar,married,secondary,0,no,no,cellular,30,jul,25,2,0,unknown,no
43,self-employed,divorced,secondary,347,no,no,cellular,19,nov,1468,3,0,unknown,yes
50,blue-collar,single,primary,1743,yes,no,unknown,6,jun,49,5,0,unknown,no
52,retired,divorced,tertiary,3687,yes,yes,unknown,16,jun,741,4,0,unknown,yes
77,retired,married,tertiary,1047,no,no,cellular,30,jun,108,5,0,unknown,no
30,management,single,tertiary,156,yes,no,unknown,9,jun,174,9,0,unknown,no
42,technician,divorced,secondary,-78,yes,yes,cellular,29,jul,10,23,0,unknown,no
27,management,single,tertiary,99,yes,no,unknown,4,jun,767,2,0,unknown,yes
67,management,married,tertiary,405,no,no,cellular,10,nov,344,2,2,success,yes
64,housemaid,married,primary,768,no,no,cellular,14,jan,371,1,0,unknown,yes
40,unemployed,single,tertiary,7968,no,no,cellular,2,mar,263,2,2,success,yes
36,admin.,married,tertiary,29,no,no,cellular,12,aug,576,1,0,unknown,yes
33,technician,single,secondary,0,no,no,unknown,3,jul,1106,2,0,unknown,no
56,admin.,married,primary,0,yes,no,cellular,3,apr,353,2,4,failure,no
68,retired,married,tertiary,2812,no,no,cellular,4,aug,651,1,7,success,yes
24,admin.,single,secondary,1295,no,no,cellular,22,jul,355,2,1,success,yes
45,management,married,tertiary,80,no,yes,cellular,19,nov,157,1,0,unknown,no
41,blue-collar,married,secondary,97,no,yes,cellular,8,jul,212,2,0,unknown,no
32,admin.,single,secondary,212,no,no,cellular,7,jul,830,5,0,unknown,yes
24,unemployed,single,secondary,2573,no,no,cellular,24,may,375,2,0,unknown,yes
57,retired,married,secondary,168,no,no,cellular,7,aug,342,1,0,unknown,yes
24,admin.,single,tertiary,1141,yes,no,unknown,23,may,230,1,0,unknown,no
36,unemployed,married,secondary,439,yes,no,telephone,6,feb,18,6,0,unknown,no
60,retired,divorced,tertiary,2,no,no,cellular,2,mar,228,4,2,other,yes
58,management,married,secondary,37,no,no,cellular,18,aug,84,11,0,unknown,no
47,blue-collar,married,secondary,2128,yes,no,telephone,17,apr,98,1,0,unknown,no
34,services,single,secondary,-374,yes,no,cellular,11,may,672,1,0,unknown,yes
40,blue-collar,married,primary,-509,yes,no,unknown,23,may,298,1,0,unknown,no
56,unemployed,married,primary,3391,no,no,cellular,21,apr,243,1,0,unknown,yes
40,management,married,tertiary,2763,yes,no,cellular,2,jul,566,1,2,success,yes
30,services,married,secondary,0,yes,no,cellular,21,nov,681,4,0,unknown,yes
55,housemaid,married,primary,3680,no,no,unknown,16,jun,131,1,0,unknown,no
30,management,single,tertiary,3473,no,no,cellular,12,mar,1209,2,0,unknown,yes
37,admin.,married,secondary,1314,yes,no,cellular,12,feb,118,4,3,failure,yes
33,technician,single,tertiary,258,no,no,cellular,12,mar,80,4,0,unknown,yes
31,technician,single,secondary,1222,yes,no,cellular,20,apr,186,3,0,unknown,no
54,technician,divorced,secondary,83,yes,no,unknown,6,may,190,3,0,unknown,no
40,admin.,single,secondary,100,yes,no,cellular,11,aug,221,1,1,success,yes
35,technician,single,secondary,16,yes,no,cellular,8,apr,903,1,0,unknown,yes
33,blue-collar,married,primary,195,no,no,cellular,16,nov,984,5,0,unknown,yes
37,technician,married,tertiary,88,no,no,cellular,6,may,195,1,3,other,yes
50,technician,divorced,secondary,0,no,no,cellular,29,sep,159,1,2,failure,yes
51,blue-collar,married,unknown,41,yes,no,telephone,9,jul,16,43,0,unknown,no
40,services,divorced,secondary,694,yes,no,cellular,31,jul,75,14,0,unknown,no
38,technician,married,tertiary,206,no,no,cellular,8,apr,350,2,0,unknown,yes
47,technician,married,secondary,1167,yes,no,cellular,30,apr,968,1,5,failure,yes
42,blue-collar,married,secondary,351,yes,no,unknown,16,may,76,21,0,unknown,no
40,blue-collar,divorced,secondary,0,yes,no,unknown,6,may,121,2,0,unknown,no
32,housemaid,married,primary,1349,yes,no,cellular,7,aug,132,2,0,unknown,no
37,management,married,secondary,80,no,no,cellular,27,aug,155,3,0,unknown,no
40,services,married,secondary,9374,yes,no,cellular,21,nov,7,8,1,failure,no
27,technician,single,tertiary,2781,yes,no,cellular,24,may,168,1,1,failure,yes
42,retired,married,primary,0,yes,no,unknown,8,may,186,2,0,unknown,no
24,management,single,tertiary,1030,no,no,cellular,4,mar,396,2,0,unknown,yes
61,management,married,tertiary,267,no,no,cellular,21,oct,192,3,1,success,yes
42,admin.,divorced,secondary,0,yes,no,unknown,7,may,229,2,0,unknown,no
53,technician,married,primary,44,no,no,unknown,6,jun,256,1,0,unknown,no
34,management,married,tertiary,13,yes,no,cellular,21,jul,47,1,0,unknown,no
30,management,single,tertiary,3340,no,no,cellular,3,jun,238,3,0,unknown,yes
22,student,single,unknown,3317,no,no,cellular,10,aug,148,1,0,unknown,no
34,entrepreneur,married,tertiary,0,yes,no,cellular,6,may,611,1,1,failure,yes
72,self-employed,married,tertiary,132,no,no,cellular,1,jul,260,2,1,success,yes
58,technician,married,secondary,116,no,no,unknown,16,jun,580,3,0,unknown,no
59,entrepreneur,married,primary,222,no,no,cellular,18,nov,97,1,0,unknown,no
39,blue-collar,married,secondary,1403,no,no,cellular,11,may,214,8,2,failure,no
47,blue-collar,married,secondary,116,yes,no,unknown,8,may,376,2,0,unknown,no
53,entrepreneur,married,secondary,288,no,no,unknown,6,may,69,1,0,unknown,no
34,admin.,single,secondary,1504,yes,no,unknown,12,may,395,3,0,unknown,no
33,services,married,secondary,255,yes,yes,cellular,21,nov,588,2,2,failure,no
36,blue-collar,married,primary,378,yes,no,cellular,5,may,1240,1,0,unknown,yes
51,technician,married,unknown,573,yes,yes,unknown,14,may,231,1,0,unknown,no
33,blue-collar,single,primary,127,yes,no,unknown,29,may,1059,2,0,unknown,yes
26,technician,single,secondary,639,yes,no,unknown,6,jun,709,5,0,unknown,yes
29,technician,single,secondary,316,yes,no,cellular,3,mar,156,1,0,unknown,yes
39,services,married,secondary,636,yes,no,telephone,12,may,15,1,0,unknown,no
59,retired,divorced,secondary,21,yes,no,telephone,19,nov,121,2,0,unknown,no
28,technician,single,secondary,1363,no,no,cellular,27,feb,79,1,0,unknown,yes
50,admin.,married,secondary,-1415,no,no,cellular,19,aug,358,2,0,unknown,no
43,management,single,tertiary,1304,no,no,cellular,6,aug,501,2,0,unknown,yes
49,services,single,primary,114,yes,no,unknown,7,may,99,2,0,unknown,no
55,management,divorced,tertiary,0,no,no,cellular,22,oct,360,5,0,unknown,yes
58,technician,married,secondary,86,no,no,cellular,30,jul,95,3,0,unknown,no
28,management,single,tertiary,939,yes,no,unknown,27,may,740,1,0,unknown,yes
44,self-employed,married,primary,414,yes,no,cellular,4,feb,138,1,2,other,no
43,entrepreneur,married,secondary,104,yes,no,cellular,18,jul,635,3,0,unknown,yes
28,management,single,tertiary,882,no,yes,cellular,8,jul,107,2,0,unknown,no
37,management,married,tertiary,0,yes,no,cellular,23,apr,242,5,7,failure,yes
38,admin.,married,secondary,1767,yes,no,cellular,12,nov,893,7,0,unknown,yes
24,admin.,married,secondary,230,yes,no,cellular,15,may,73,1,0,unknown,no
89,retired,married,tertiary,553,no,no,telephone,19,aug,2027,5,0,unknown,no
51,management,married,tertiary,346,no,no,cellular,11,aug,237,1,6,success,yes
43,blue-collar,married,primary,8,no,no,telephone,7,jul,245,5,0,unknown,no
29,blue-collar,married,primary,787,yes,no,cellular,24,jul,257,2,0,unknown,no
49,services,married,secondary,202,yes,no,cellular,17,nov,651,2,1,failure,yes
34,entrepreneur,single,tertiary,714,yes,no,unknown,12,may,166,4,0,unknown,no
31,admin.,married,secondary,3,yes,no,cellular,28,jul,37,12,0,unknown,no
59,entrepreneur,married,secondary,496,no,no,cellular,22,oct,738,3,1,success,yes
71,retired,married,secondary,2850,no,no,cellular,17,feb,185,1,0,unknown,yes
77,retired,divorced,secondary,3417,no,no,cellular,12,nov,134,1,0,unknown,yes
40,technician,married,secondary,-28,yes,yes,unknown,30,may,289,2,0,unknown,no
58,management,divorced,tertiary,1257,no,no,cellular,5,aug,1536,1,0,unknown,yes
50,management,married,tertiary,0,no,no,cellular,30,jan,199,1,1,failure,no
34,blue-collar,married,secondary,808,yes,yes,cellular,17,jul,20,3,0,unknown,no
45,unknown,married,primary,44,no,no,unknown,11,jun,81,1,0,unknown,no
24,blue-collar,single,secondary,167,no,yes,cellular,25,may,288,1,2,success,yes
43,technician,married,tertiary,591,yes,no,cellular,8,aug,889,2,0,unknown,no
33,management,single,tertiary,1150,yes,no,telephone,12,may,109,2,0,unknown,no
48,self-employed,single,unknown,0,no,no,unknown,18,jun,453,1,0,unknown,no
53,technician,divorced,secondary,45,no,no,unknown,28,may,171,6,0,unknown,no
58,admin.,single,secondary,247,no,yes,unknown,20,jun,66,6,0,unknown,no
43,blue-collar,married,primary,232,no,yes,cellular,15,may,45,1,0,unknown,no
26,self-employed,single,secondary,3676,no,no,cellular,7,apr,148,1,0,unknown,yes
39,admin.,married,secondary,1577,yes,no,unknown,4,jun,282,15,0,unknown,no
27,self-employed,single,tertiary,147,no,no,cellular,22,jun,111,5,0,unknown,no
52,management,married,tertiary,4675,no,no,cellular,12,feb,181,3,0,unknown,yes
36,management,single,tertiary,1089,yes,no,unknown,30,may,126,1,0,unknown,no
55,admin.,married,secondary,1662,no,no,cellular,4,jun,94,2,0,unknown,yes
48,management,divorced,tertiary,-244,yes,no,unknown,5,may,253,1,0,unknown,no
34,management,married,tertiary,3301,yes,no,cellular,17,sep,164,5,6,success,yes
29,technician,single,secondary,590,no,no,cellular,25,may,124,1,0,unknown,yes
39,management,married,secondary,517,yes,no,cellular,18,nov,387,3,2,failure,no
35,management,married,secondary,53,yes,no,cellular,18,nov,378,1,0,unknown,no
41,technician,single,tertiary,1646,yes,no,cellular,4,feb,261,1,6,success,yes
55,blue-collar,married,unknown,6134,no,no,cellular,6,aug,127,2,0,unknown,no
49,admin.,single,tertiary,228,yes,no,cellular,3,sep,252,2,2,success,yes
48,entrepreneur,married,tertiary,-392,no,no,cellular,31,jul,725,4,0,unknown,yes
43,management,single,tertiary,2081,no,no,cellular,22,oct,554,3,0,unknown,yes
31,blue-collar,married,secondary,1131,yes,yes,cellular,15,apr,126,1,6,failure,no
25,student,single,unknown,480,no,no,cellular,8,sep,140,1,0,unknown,yes
37,admin.,married,secondary,1967,no,no,cellular,27,may,242,1,1,success,yes
27,admin.,married,secondary,897,no,no,cellular,5,jun,397,1,0,unknown,yes
43,blue-collar,married,secondary,1324,yes,no,telephone,12,may,179,5,0,unknown,no
37,admin.,single,secondary,810,yes,no,cellular,8,apr,376,1,1,failure,no
